id_local;matricula;bastidor;ktype;codVersion;rvCode;marca;modelo;version;anyo;combustible;estado;fotos
-1137006313;;;16811;013450220250001;29504;HYUNDAI;ACCENT (LC);CRDi GL;0;Diesel;;0
-1464029823;;;18843;013450140150001;32490;HYUNDAI;COUPE (GK);1.6 FX;0;Sin plomo 95;;0
-1128627498;;;13182;011900470220002;6357;CITROEN;XSARA COUPE;2.0 HDi VTS (66kW);0;Diesel;;0
-1135697392;;;13182;011900470220002;6357;CITROEN;XSARA COUPE;2.0 HDi VTS (66kW);0;Diesel;;0
-1477961162;;;23373;017200930060020;35470;RENAULT;LAGUNA III BERLINA;Dynamique;0;Diesel;;0
-1814077374;;;;01280027B000012;4598G;FIAT;MAREA (185) BERLINA;*;0;;;0
-1471318988;;;;01040045B000012;894G;ALFA ROMEO;156 SPORTWAGON (116);*;0;;;0
-1590499222;;;2914;017900060200004;34650;SEAT;IBIZA (6K1);S;0;Sin plomo 91;;0
-1602146029;;;;01190051;1032G;CITROEN;C5 BERLINA;*;0;;;0
-1833961404;;;;01280061;4608G;FIAT;III PANDA (319);*;0;;;0
-1415845873;;;;01345023B000001;314G;HYUNDAI;SONATA (NF);*;0;;;0
-1701351903;;;;01060029B000018;4410G;AUDI;A4 AVANT (8E);*;0;;;0
-1224779329;;;;01790015;5084G;SEAT;CORDOBA BERLINA (6K2);*;0;;;0
-1099287987;;;;01190081B000012;410G;CITROEN;C4 BERLINA;*;0;;;0
-1732385650;;;21;011300040190003;6256;BMW;SERIE 3 BERLINA (E30);316i;0;Sin plomo 91;;0
-1907051352;;;;01280039B000001;4600G;FIAT;NUEVO MULTIPLA (186);*;0;;;0
-1407721902;;;19050;017200700240008;27986;RENAULT;CLIO III;Confort Dynamique;0;Sin plomo 95;;0
-1205518779;;;2245;011900110020003;26039;CITROEN;C 15;D;0;Diesel;;0
-1015233944;;;17849;016700470270001;36326;PEUGEOT;407;ST Confort;0;Sin plomo 95;;0
-1752079153;;;14911;016500650200001;4980;OPEL;CORSA C;Blue Line;0;Sin plomo 91;;0
-1929517420;;;15914;011900940450026;23591;CITROEN;C5 BERLINA;SX (E);0;Diesel;;0
-1221108656;;;;01910065;5292G;VOLVO;S80 BERLINA;*;0;;;0
-1247351724;;;9468;016700220010006;16830;PEUGEOT;206;XR;0;Diesel;;0
-1636643046;;;18788;017201050040031;29052;RENAULT;MEGANE II CLASSIC BERLINA;Confort Authentique;0;Diesel;;0
-1022793487;;;;01170004B000001;5927G;CHRYSLER;GS;*;0;;;0
-1353422238;;;;01790021;5084G;SEAT;CORDOBA BERLINA (6K2);*;0;;;0
-1476712673;;;33012;011301100380001;32674;BMW;SERIE 5 BERLINA (F10);530d;0;Diesel;;0
-1881398494;;;5730;019050600060005;26943;VOLKSWAGEN;PASSAT BERLINA (3B2);Highline;0;Diesel;;0
-1424744849;;;18630;015700320710002;11015;MERCEDES-BENZ;CLASE E (BM 211) BERLINA;E 280 (211.054);0;Sin plomo 95;;0
-1097084119;;;;011301030350003;;BMW;SERIE X1 (F48);sDrive20i  M Sport;0;Sin plomo 95;;0
-1099068129;;;14434;016700130150003;10997;PEUGEOT;PARTNER (S1)(07.1996);Break;0;Diesel;;0
-1310498555;;;;01130060;1423G;BMW;SERIE 7 (E65/E66);*;0;;;0
-1001769301;;;17844;016500480050001;25750;OPEL;ASTRA H BERLINA;Enjoy;0;Sin plomo 95;;0
-1481685390;;;18343;011900810210002;22648;CITROEN;C4 BERLINA;Cool;0;Diesel;;0
-1024491029;;;;01570032B000030;4036G;MERCEDES-BENZ;CLASE E (BM 211) BERLINA;*;0;;;0
-1532470327;;;;01570025;637G;MERCEDES-BENZ;CLASE C (BM 203) BERLINA;*;0;;;0
-1192187561;;;;01070075B000003;4146G;MG ROVER;MG ZR (F/RF);*;0;;;0
-1759192595;;;14006;025700590120001;1141;MERCEDES-BENZ;VITO FURGÓN (638);110 CDI     (638.094);0;Diesel;;0
-1446488033;;;;01190044B000008;1444G;CITROEN;XSARA PICASSO;*;0;;;0
-1502960045;;;;01905070;4572G;VOLKSWAGEN;TOUAREG (7LA);*;0;;;0
-1161932188;;;15755;011900190100001;3428;CITROEN;BERLINGO;2.0 HDi 600 Furg.;0;Diesel;;0
-1343131360;;;17182;019050700040005;33796;VOLKSWAGEN;TOUAREG (7LA);TDI R5;0;Diesel;;0
-1098725789;;;;01720100;1055G;RENAULT;SCENIC II (JM);*;0;;;0
-1491978975;;;;01670140B000002;4972G;PEUGEOT;508;*;0;;;0
-1355237841;;;10285;016700220010004;25674;PEUGEOT;206;XR;0;Sin plomo 91;;0
-1553821092;;;;01650130B000025;910G;OPEL;INSIGNIA BERLINA;*;0;;;0
-1387389872;;;;01285068B000003;5859G;FORD;FOCUS BERLINA (CAP);*;0;;;0
-1822076891;;;;01650028B000001;4325G;OPEL;MERIVA;*;0;;;0
-1321039136;;;;01280096B000022;5818G;FIAT;II DOBLÒ (152);*;0;;;0
-1113442498;;;16108;017200690020010;29100;RENAULT;CLIO II FASE II (B/CB0);Authentique;0;Diesel;;0
-1609221628;;;;01650122B000003;4275G;OPEL;ASTRA H BERLINA;*;0;;;0
-1122928815;;;16629;015700340320001;34685;MERCEDES-BENZ;CLK (BM 209) COUPE;320 (209.365);0;Sin plomo 95;;0
-1341812750;;;;01790005;5091G;SEAT;IBIZA;*;0;;;0
-1807144974;;;18218;017201050030012;7656;RENAULT;MEGANE II CLASSIC BERLINA;Pack Authentique;0;Diesel;;0
-1916850305;;;9045;011300460080002;3013;BMW;SERIE 3 BERLINA (E46);320d;0;Diesel;;0
-1036284067;;;;01190012B000001;101G;CITROEN;BERLINGO;*;0;;;0
-1861612354;;;109624;018600940010003;16342;TOYOTA;RAV4 FUNCRUISER (A1);Básico;0;Sin plomo 91;;0
-1173848987;;;11873;011900440850001;4706;CITROEN;XSARA PICASSO;2.0 HDi 90 SX Top;0;Diesel;;0
-1015170521;;;18343;011900800040019;22648;CITROEN;C4 COUPE;VTR;0;Diesel;;0
-1737560099;;;18519;012850690020029;30039;FORD;FOCUS SPORTBREAK (CAP);Trend;0;Diesel;;0
-1674251571;;;;01280060B000005;4607G;FIAT;II PANDA (169);*;0;;;0
-1609943336;;;16820;019050700020001;2537;VOLKSWAGEN;TOUAREG (7LA);TDI V10;0;Diesel;;0
-1063468328;;;;01720069B000005;1027G;RENAULT;CLIO II FASE II (B/CB0);*;0;;;0
-1163681319;;;30974;019050881000010;26602;VOLKSWAGEN;POLO V (6R1);Advance;0;Sin plomo 95;;0
-1847547480;;;5988;012250540190005;6471;NISSAN;TERRANO II (R20);Avenue;0;Sin plomo 91;;0
-1925025610;;;4692;015700240130001;13456;MERCEDES-BENZ;CLASE E (BM 210) BERLINA;300 Diesel (210.020);0;Diesel;;0
-1066663944;;;5535;016500380020022;15563;OPEL;CORSA B;City;0;Diesel;;0
-1098228592;;;;01720079B000006;1040G;RENAULT;LAGUNA II (BG0);*;0;;;0
-1965091657;;;;01340014B000008;176G;HONDA;CIVIC 5 PUERTAS (MA/MB);*;0;;;0
-1969883197;;;11423;016700380310005;9039;PEUGEOT;306 BREAK;Boulebard;0;Diesel;;0
-1619472908;;;26615;016701180100005;30086;PEUGEOT;308 SW;Sport;0;Diesel;;0
-1775188625;;;;018100150500001;;SSANGYONG;KORANDO;Limited 4x2;0;Diesel;;0
-1826147656;;;;01060098;771G;AUDI;A6 BERLINA (4F2);*;0;;;0
-1051932483;;;18302;012850920190005;30959;FORD;FOCUS BERLINA (CB4);Business;0;Sin plomo 95;;0
-1847172760;;;;03340225;;HONDA;PCX 125;*;0;;;0
-1919903953;;;;01060107;4412G;AUDI;A4 AVANT (8K5);*;0;;;0
-1898852435;;;;01570032B000007;4036G;MERCEDES-BENZ;CLASE E (BM 211) BERLINA;*;0;;;0
-1537491982;;;8379;015700180080002;9901;MERCEDES-BENZ;CLK (BM 208) COUPE;320 (208.365);0;Sin plomo 95;;0
-1082677693;;;;01345060B000002;290G;HYUNDAI;IX35 (EL/LM);*;0;;;0
-1539264902;;;;01060098;771G;AUDI;A6 BERLINA (4F2);*;0;;;0
-1710460848;;;;01670107;4378G;PEUGEOT;107;*;0;;;0
-1357656535;;;;01720105B000009;5055G;RENAULT;MEGANE II CLASSIC BERLINA;*;0;;;0
-1513479105;;;;01570050B000010;4047G;MERCEDES-BENZ;CLASE ML (BM 163);*;0;;;0
-1955905501;;;;01190092B000015;1030G;CITROEN;C5 BERLINA;*;0;;;0
-1316552044;;;;01670022B000007;950G;PEUGEOT;206;*;0;;;0
-1026076362;;;;01720014;1033G;RENAULT;KANGOO I (F/KC0);*;0;;;0
-1609253213;;;;01905106B000022;1465G;VOLKSWAGEN;GOLF VII VARIANT (BA5);*;0;;;0
-1120833408;;;;016500480080022;;OPEL;ASTRA H BERLINA;Elegance;0;Diesel;;0
-1532797717;;;17441;017201000540004;2366;RENAULT;SCENIC II (JM);Confort Expression;0;Diesel;;0
-1305964184;;;;01790041B000014;1090G;SEAT;ALTEA XL (5P5);*;0;;;0
-1973684011;;;;01280093B000001;4631G;FIAT;SCUDO (272) FURGÓN;*;0;;;0
-1024671442;;;;01720119B000008;1024G;RENAULT;CAPTUR I;*;0;;;0
-1212583745;;;14906;018600280030002;33631;TOYOTA;RAV4 (A2);1.8 Luna (2003->);0;Sin plomo 91;;0
-1804665672;;;;01800046B000010;5128G;SKODA;OCTAVIA BERLINA (1Z3);*;0;;;0
-1513032395;;;;01190024B000002;112G;CITROEN;C2;*;0;;;0
-1155490393;;;;01905105;1464G;VOLKSWAGEN;GOLF VII (5G1/BE1);*;0;;;0
-1524628711;;;14922;011300460070001;4778;BMW;SERIE 3 BERLINA (E46);330i;0;Sin plomo 95;;0
-1118139462;;;;01285029;28G;FORD;PUMA (CCE);*;0;;;0
-1212253677;;;;01905030;5342G;VOLKSWAGEN;PASSAT BERLINA (3A2);*;0;;;0
-1579723097;;;;01487071;539G;LEXUS;RX 300 (MCU35);*;0;;;0
-1404759733;;;;01790040B000003;1090G;SEAT;ALTEA (5P1);*;0;;;0
-1176013502;;;;01720076B000003;5032G;RENAULT;CLIO IV;*;0;;;0
-1970902980;;;;01225007B000003;4865G;NISSAN;MICRA (K12E);*;0;;;0
-1431267646;;;18343;011900800040019;22648;CITROEN;C4 COUPE;VTR;0;Diesel;;0
-1126254049;;;;01720058B000019;1040G;RENAULT;LAGUNA (B56);*;0;;;0
-1630596313;;;;017100550010003;;PORSCHE;MACAN (95BA);Base;0;Sin plomo 95;;0
-1313370605;;;;01190017;1445G;CITROEN;ZX;*;0;;;0
-1779634425;;;;01425030;471G;KIA;SPORTAGE;*;0;;;0
-1272910814;;;;01720067;1027G;RENAULT;CLIO II FASE I (B/CB0);*;0;;;0
-1838349697;;;;01345022B000006;238G;HYUNDAI;ACCENT (LC);*;0;;;0
-1798030589;;;1323;010600630010004;12461;AUDI;100 BERLINA (443);Básico;0;Diesel;;0
-1561625188;;;;01570025;637G;MERCEDES-BENZ;CLASE C (BM 203) BERLINA;*;0;;;0
-1602791354;;;;02720001;4515G;RENAULT;TRAFIC I;*;0;;;0
-1410337930;;;;01905105;1464G;VOLKSWAGEN;GOLF VII (5G1/BE1);*;0;;;0
-1848644770;;;;01720036B000019;5055G;RENAULT;MEGANE II BERLINA 5P;*;0;;;0
-1372516906;;;;01487110B000001;3996G;LEXUS;NX (AZ10);*;0;;;0
-1765765788;;;;01060074B000004;4373G;AUDI;A3 (8L);*;0;;;0
-1320019309;;;;01910055B000009;5289G;VOLVO;S60 BERLINA;*;0;;;0
-1771427241;;;;01670058B000006;4973G;PEUGEOT;508 SW;*;0;;;0
-1327435898;;;17079;017900230350006;5639;SEAT;IBIZA (6L1);Cool;0;Diesel;;0
-1990010202;;;;01670108B000040;953G;PEUGEOT;207;*;0;;;0
-1090886641;;;;01285068B000006;5859G;FORD;FOCUS BERLINA (CAP);*;0;;;0
-1406592764;;;;01570025;637G;MERCEDES-BENZ;CLASE C (BM 203) BERLINA;*;0;;;0
-1366926223;;;;01060098;771G;AUDI;A6 BERLINA (4F2);*;0;;;0
-1888070677;;;;01670047B000008;4416G;PEUGEOT;407;*;0;;;0
-1173684910;;;;01190089B000002;111G;CITROEN;C1;*;0;;;0
-1524638272;;;;02570030B000004;4132G;MERCEDES-BENZ;VITO FURGÓN (639);*;0;;;0
-1859447377;;;;01225064;4240G;NISSAN;X-TRAIL (T30);*;0;;;0
-1491003529;;;;01380030;401G;JAGUAR;S-TYPE;*;0;;;0
-1197818415;;;;01060074B000004;4373G;AUDI;A3 (8L);*;0;;;0
-1756315866;;;;017100550010003;;PORSCHE;MACAN (95BA);Base;0;Sin plomo 95;;0
-1110128448;;;13141;014250500070001;8701;KIA;CARNIVAL;TD LS;0;Diesel;;0
-1489471025;;;;01720100B000033;1055G;RENAULT;SCENIC II (JM);*;0;;;0
-1774665054;;;;01285068;5859G;FORD;FOCUS BERLINA (CAP);*;0;;;0
-1282911542;;;113381;019050881000008;11449;VOLKSWAGEN;POLO V (6R1);Advance;0;Diesel;;0
-1140001495;;;;01425005B000002;3805G;KIA;CERATO (LD);*;0;;;0
-1409865510;;;;017100550010003;;PORSCHE;MACAN (95BA);Base;0;Sin plomo 95;;0
-1665502669;;;5594;011900120710001;26022;CITROEN;BERLINGO;1.1 X Familiar;0;Sin plomo 91;;0
-1423225932;;;24470;011600700020005;4843;CHEVROLET;EPICA;LT;0;Diesel;;0
-1568606968;;;;01190012B000013;101G;CITROEN;BERLINGO;*;0;;;0
-1291457756;;;;01280093;4631G;FIAT;SCUDO (272) FURGÓN;*;0;;;0
-1626334354;;;;01285018B000003;5763G;FORD;FIESTA BERLINA;*;0;;;0
-1963597723;;;14414;017900090030007;2497;SEAT;LEON (1M1);Stella;0;Diesel;;0
-1227628989;;;;01720100B000003;1055G;RENAULT;SCENIC II (JM);*;0;;;0
-1306555177;;;;01285027;3G;FORD;KA (CCQ);*;0;;;0
-1201205319;;;;01060040B000001;4402G;AUDI;A4 BERLINA (8E);*;0;;;0
-1420913312;;;10285;016700220510005;25674;PEUGEOT;206;E-Music;0;Sin plomo 91;;0
-1384627202;;;;01060028B000008;4403G;AUDI;A4 BERLINA (8E);*;0;;;0
-1897438316;;;;01380028B000004;401G;JAGUAR;S-TYPE (03.1999);*;0;;;0
-1034167018;;;;01670111B000006;4417G;PEUGEOT;407 COUPÉ;*;0;;;0
-1680965185;;;;01130012;4659G;BMW;SERIE 3 BERLINA (E36);*;0;;;0
-1559824716;;;;01905067;5344G;VOLKSWAGEN;PASSAT BERLINA (3C2);*;0;;;0
-1932746934;;;22458;015700610130007;679;MERCEDES-BENZ;CLASE C (BM 204) BERLINA;C 220 CDI (204.008);0;Diesel;;0
-1146075321;;;;017100550010003;;PORSCHE;MACAN (95BA);Base;0;Sin plomo 95;;0
-1700760728;;;;01225073;4869G;NISSAN;NAVARA PICKUP (D40M);*;0;;;0
-1823168897;;;;01570017;646G;MERCEDES-BENZ;CLASE E (BM 210) FAMILIAR;*;0;;;0
-1291827162;;;18050;017201000330012;2368;RENAULT;SCENIC II (JM);Grand Privilege;0;Diesel;;0
-1314006662;;;32676;011300860150001;35396;BMW;SERIE 1 COUPE (E82);118d;0;Diesel;;0
-1696501970;;;22560;016500270210004;24960;OPEL;MERIVA;Blue Line;0;;;0
-1688295956;;;5359;013400140020001;37568;HONDA;CIVIC 5 PUERTAS (MA/MB);1.4 (MA8/MB2);0;Sin plomo 91;;0
-1040984209;;;;01060098;771G;AUDI;A6 BERLINA (4F2);*;0;;;0
-1152842116;;;31350;017900530400001;27943;SEAT;EXEO ST (3R5);Last Edition;0;Diesel;;0
-1337374518;;;;01425029B000002;3812G;KIA;SPORTAGE (KM);*;0;;;0
-1384962828;;;;01060105B000025;4404G;AUDI;A4 BERLINA (8K2);*;0;;;0
-1542320294;;;;01650048B000017;5739G;OPEL;ASTRA H BERLINA;*;0;;;0
-1765167346;;;;01040049B000001;895G;ALFA ROMEO;159 (140);*;0;;;0
-1902087971;;;18015;016700490300013;30019;PEUGEOT;407 SW;SR Confort;0;Diesel;;0
-1637387336;;;;01905067;5344G;VOLKSWAGEN;PASSAT BERLINA (3C2);*;0;;;0
-1817280293;;;;01670050B000004;4413G;PEUGEOT;406 BERLINA (S1/S2);*;0;;;0
-1505263768;;;;01130056B000004;1004G;BMW;SERIE 3 BERLINA (E90);*;0;;;0
-1732418907;;;;01810001B000002;5147G;SSANGYONG;MUSSO;*;0;;;0
-1394328246;;;55590;010601340050005;32255;AUDI;A3 (8V1);Ambiente;0;Diesel;;0
-1684617880;;;;01650046;4273G;OPEL;ASTRA G BERLINA;*;0;;;0
-1295155738;;;;01590069;755G;MITSUBISHI;SPACE STAR (DG0);*;0;;;0
-1834962191;;;;01190017;1445G;CITROEN;ZX;*;0;;;0
-1502840435;;;;01570055;4048G;MERCEDES-BENZ;CLASE ML (BM 164);*;0;;;0
-1478317892;;;;01720119B000008;1024G;RENAULT;CAPTUR I;*;0;;;0
-1984461254;;;;022100030120002;;DAIHATSU;HIJET (1987);Hijet  Caja cerr. (6/98 ->);0;Sin plomo 91;;0
-1422959608;;;;01570025B000001;637G;MERCEDES-BENZ;CLASE C (BM 203) BERLINA;*;0;;;0
-1757890330;;;;01425056B000001;429G;KIA;CARENS (RS);*;0;;;0
-1579998448;;;;01190080B000004;193G;CITROEN;C4 COUPE;*;0;;;0
-1920207734;;;;01190081B000042;410G;CITROEN;C4 BERLINA;*;0;;;0
-1004724716;;;;01790040B000005;1090G;SEAT;ALTEA (5P1);*;0;;;0
-1448052688;;;;01670049B000006;4418G;PEUGEOT;407 SW;*;0;;;0
-1109429689;;;;01650024B000010;4340G;OPEL;OMEGA B;*;0;;;0
-1418426605;;;18934;012850920060036;30046;FORD;FOCUS BERLINA (CB4);Titanium;0;Diesel;;0
-1632347175;;;;01130056B000004;1004G;BMW;SERIE 3 BERLINA (E90);*;0;;;0
-1685210576;;;16978;013450180010002;23758;HYUNDAI;GETZ (TB);1.1 Básico;0;Sin plomo 91;;0
-1065560061;;;17245;016500460270146;32681;OPEL;ASTRA G BERLINA;Club;0;Diesel;;0
-1658577321;;;31059;015700400210007;29692;MERCEDES-BENZ;CLASE A (BM 169);A 150 (169.031);0;Sin plomo 95;;0
-1244028108;;;;01810010B000002;5146G;SSANGYONG;KYRON;*;0;;;0
-1792849608;;;;01280074B000014;4612G;FIAT;GRANDE PUNTO (199);*;0;;;0
-1659789350;;;;01130046;1003G;BMW;SERIE 3 BERLINA (E46);*;0;;;0
-1693533660;;;;01130046B000007;1003G;BMW;SERIE 3 BERLINA (E46);*;0;;;0
-1147272346;;;;019051201080012;;VOLKSWAGEN;TOURAN (5T1);Advance BMT;0;;;0
-1078448031;;;;01720069B000005;1027G;RENAULT;CLIO II FASE II (B/CB0);*;0;;;0
-1531701329;;;;01905075;1462G;VOLKSWAGEN;GOLF V (1K1)(10.2003);*;0;;;0
-1563595121;;;17939;016500520050026;2836;OPEL;VECTRA C BERLINA;Comfort;0;Diesel;;0
-1425502440;;;;01570058B000007;4032G;MERCEDES-BENZ;CLASE C (BM 204) FAMILIAR;*;0;;;0
-1602352897;;;;01670022B000015;950G;PEUGEOT;206;*;0;;;0
-1116757796;;;;01285023B000007;17G;FORD;MONDEO FD BERL./TURNIER;*;0;;;0
-1178585364;;;;019050670300017;;VOLKSWAGEN;PASSAT BERLINA (3C2);Advance;0;Diesel;;0
-1663555684;;;;01225033B000008;4901G;NISSAN;SERENA (C23M);*;0;;;0
-1551275353;;;;02570082B000003;4137G;MERCEDES-BENZ;VITO KOMBI (639);*;0;;;0
-1841448108;;;;01225062B000004;4891G;NISSAN;PRIMERA BERLINA (P12);*;0;;;0
-1116622146;;;;01470007;499G;LANCIA;PRISMA;*;0;;;0
-1630116822;;;;01060098;771G;AUDI;A6 BERLINA (4F2);*;0;;;0
-1824047919;;;18937;012850720040008;15479;FORD;FOCUS C-MAX (CAP)(2003);Ambiente (D);0;Diesel;;0
-1129512583;;;16281;016700130160023;30418;PEUGEOT;PARTNER (S1)(07.1996);Combispace;0;Sin plomo 91;;0
-1380977899;;;;01060023;4409G;AUDI;A4 AVANT (B5);*;0;;;0
-1005685355;;;;05225*01*010000;823G;NISSAN;;;0;;;0
-1437151506;;;;02280102;4308G;FIAT;DUCATO 3 FURGÓN 33 (290);*;0;;;0
-1291792310;;;;01550031B000003;3906G;MAZDA;2 BERLINA (DY);*;0;;;0
-1071150910;;;;01720029;4499G;RENAULT;MEGANE I BERL./ BERL. CON PORTÓN (BA0);*;0;;;0
-1946148902;;;11899;010400070090001;8573;ALFA ROMEO;145;1.9 JTD;0;Diesel;;0
-1923086550;;;15444;012850610030024;16183;FORD;MONDEO BERLINA (GE);Ambiente (06.2003->) (D);0;Sin plomo 91;;0
-1412019877;;;;01380030;401G;JAGUAR;S-TYPE;*;0;;;0
-1481236631;;;;01425051B000001;432G;KIA;CARNIVAL II (FL);*;0;;;0
-1329175779;;;;01670013B000004;4993G;PEUGEOT;PARTNER (S1)(07.1996);*;0;;;0
-1600163642;;;;01720036B000027;5055G;RENAULT;MEGANE II BERLINA 5P;*;0;;;0
-1211135274;;;;01060074B000009;4373G;AUDI;A3 (8L);*;0;;;0
-1441061655;;;;01670037B000014;965G;PEUGEOT;306 3/5 PT. / 4 PT. (S2);*;0;;;0
-1581013313;;;;01285045B000005;5777G;FORD;FIESTA (CBK);*;0;;;0
-1410123490;;;;02280053;4356G;FIAT;DUCATO I BUS;*;0;;;0
-1423963731;;;;01650046;4273G;OPEL;ASTRA G BERLINA;*;0;;;0
-1201347955;;;16660;012800480040001;30799;FIAT;I DOBLÒ (223) CARGO;1.6 16V SX Furg.;0;Sin plomo 91;;0
-1906395188;;;15446;012850610030017;37709;FORD;MONDEO BERLINA (GE);Ambiente (06.2003->) (D);0;Diesel;;0
-1980440085;;;;01570016;4035G;MERCEDES-BENZ;CLASE E (BM 210) BERLINA;*;0;;;0
-1353090013;;;;02225020B000010;4887G;NISSAN;PRIMASTAR (X83);*;0;;;0
-1646580716;;;;01670050B000028;4413G;PEUGEOT;406 BERLINA (S1/S2);*;0;;;0
-1931551935;;;8781;012800220050001;24788;FIAT;PALIO (178) WEEKEND;75;0;Sin plomo 95;;0
-1478123750;;;;01060023;4409G;AUDI;A4 AVANT (B5);*;0;;;0
-1017218623;;;2866;017900050120002;23078;SEAT;IBIZA;CLX;0;Sin plomo 91;;0
-1189955415;;;16285;017200170200017;28692;RENAULT;KANGOO I (F/KC0);Authentique;0;Diesel;;0
-1044112951;;;;01570018;660G;MERCEDES-BENZ;CLK (BM 208) COUPE;*;0;;;0
-1256707613;;;;01710050B000004;1014G;PORSCHE;PANAMERA (TIPO 970);*;0;;;0
-1956907689;;;23476;014250090260004;5016;KIA;CEED SPORTSWAGON (ED);Emotion;0;Diesel;;0
-1495292154;;;18967;011300560150001;35222;BMW;SERIE 3 BERLINA (E90);318d;0;Diesel;;0
-1744931732;;;;02670100B000004;4990G;PEUGEOT;BOXER FURGÓN;*;0;;;0
-1276525889;;;;02285060;3772G;FORD;TRANSIT CUSTOM FURGÓN (TTF);*;0;;;0
-1973431115;;;18264;015700400120018;5006;MERCEDES-BENZ;CLASE A (BM 169);A 180 CDI (169.007);0;Diesel;;0
-1421167337;;;16525;017900230070035;34489;SEAT;IBIZA (6L1);Fresh;0;Diesel;;0
-1418244393;;;16842;016500270080017;32694;OPEL;MERIVA;Cosmo;0;Diesel;;0
-1217166160;;;18937;012850720040008;15479;FORD;FOCUS C-MAX (CAP)(2003);Ambiente (D);0;Diesel;;0
-1972807453;;;5231;016700500020027;15260;PEUGEOT;406 BERLINA (S1/S2);SR;0;Sin plomo 91;;0
-1006767531;;;;01570022;4054G;MERCEDES-BENZ;CLASE S (BM 220) BERLINA;*;0;;;0
-1109117036;;;;01790023;5093G;SEAT;IBIZA (6L1);*;0;;;0
-1371295388;;;;01130046;1003G;BMW;SERIE 3 BERLINA (E46);*;0;;;0
-1219475411;;;;01285073;392G;FORD;C-MAX (CB3)(2007);*;0;;;0
-1981674627;;;;017201000630079;5044G;RENAULT;SCENIC II (JM);Confort Dynamique;0;;;0
-1771835307;;;16464;010600290050003;33496;AUDI;A4 AVANT (8E);1.8 T Quattro;0;Sin plomo 95;;0
-1913913296;;;11263;012250480030002;37604;NISSAN;ALMERA TINO (V10M);Comfort;0;Sin plomo 95;;0
-1035807002;;;9466;016700240010001;25620;PEUGEOT;206 BERLINA 4-PT.;XR;0;Sin plomo 91;;0
-1619914898;;;17849;016700470270048;36326;PEUGEOT;407;ST Confort;0;Diesel;;0
-1121325483;;;15899;010600740160009;2468;AUDI;A3 (8L);1.9 TDI Ambiente;0;Diesel;;0
-1405435470;;;;019050750420099;;VOLKSWAGEN;GOLF V (1K1)(10.2003);Highline;0;Sin plomo 95;;0
-1804758364;;;;015900630350004;;MITSUBISHI;GALLOPER (HYUNDAI)(02.1998);2.5 TDI S.E. Confort (5-ptas.);0;Diesel;;0
-1998327236;;;11488;017200840010002;27950;RENAULT;MEGANE I FASE 2 CLASSIC (LA...);1.4 16V RT;0;Sin plomo 91;;0
-1179285811;;;122809;015700722110004;2985;MERCEDES-BENZ;CLASE C (BM 205) FAMILIAR;C 200 T d Automatik (205.211);0;Diesel;;0
-1263511949;;;;019050750420057;;VOLKSWAGEN;GOLF V (1K1)(10.2003);Highline;0;Diesel;;0
-1657465097;;;16525;017900230350019;34489;SEAT;IBIZA (6L1);Cool;0;Diesel;;0
-1339768628;;;17183;017200790040007;37733;RENAULT;LAGUNA II (BG0);Dynamique;0;Sin plomo 95;;0
-1597010547;;;;011301511620002;;BMW;SERIE X5 (G05);xDrive30d;0;Diesel;;0
-1777867893;;;4851;014250060480001;28224;KIA;CEED (ED);Drive;0;Sin plomo 95;;0
-1669341802;;;5310;010600730180003;11498;AUDI;A4 AVANT (B5);1.9 TDI;0;Diesel;;0
-1485082864;;;;034570230110001;;KYMCO;AGILITY 50/125;Agility 125;0;;;0
-1601248308;;;8318;010600860040001;3325;AUDI;A6 BERLINA (4B2);1.9 TDI;0;Diesel;;0
-1143178935;;;20055;017900310200030;27776;SEAT;CORDOBA BERLINA (6L2);Stylance;0;Sin plomo 91;;0
-1676543048;;;18903;012800700150001;2874;FIAT;CROMA (194);1.9 8V Multijet Active;0;Diesel;;0
